Year,Quarter,Gross.domestic.product,Gross.national.product,Disposable.personal.income,Personal.consumption.expenditures,Goods,Durable.goods,Nondurable.goods,Services,Population..midperiod..thousands.,month
1947,1,5082.666667,5115.666667,3437,3147,2943,279,3504,6019,143143,1
1947,1,5082.666667,5115.666667,3437,3147,2943,279,3504,6019,143143,2
1947,1,5082.666667,5115.666667,3437,3147,2943,279,3504,6019,143143,3
1947,2,5046.333333,5080.666667,3388.333333,3185,2982,284,3548,6079,143790,4
1947,2,5046.333333,5080.666667,3388.333333,3185,2982,284,3548,6079,143790,5
1947,2,5046.333333,5080.666667,3388.333333,3185,2982,284,3548,6079,143790,6
1947,3,5013,5047,3462.666667,3180.666667,2988,286,3548,6038,144449,7
1947,3,5013,5047,3462.666667,3180.666667,2988,286,3548,6038,144449,8
1947,3,5013,5047,3462.666667,3180.666667,2988,286,3548,6038,144449,9
1947,4,5068,5103.333333,3398.333333,3167,2986,303,3485,5979,145122,10
1947,4,5068,5103.333333,3398.333333,3167,2986,303,3485,5979,145122,11
1947,4,5068,5103.333333,3398.333333,3167,2986,303,3485,5979,145122,12
1948,1,5123.666667,5161.666667,3447.666667,3170,2978,301,3483,6019,145709,1
1948,1,5123.666667,5161.666667,3447.666667,3170,2978,301,3483,6019,145709,2
1948,1,5123.666667,5161.666667,3447.666667,3170,2978,301,3483,6019,145709,3
1948,2,5187.666667,5227,3540.333333,3194,2993,302,3503,6089,146289,4
1948,2,5187.666667,5227,3540.333333,3194,2993,302,3503,6089,146289,5
1948,2,5187.666667,5227,3540.333333,3194,2993,302,3503,6089,146289,6
1948,3,5195,5234.666667,3582.666667,3185,2977,305,3467,6095,146921,7
1948,3,5195,5234.666667,3582.666667,3185,2977,305,3467,6095,146921,8
1948,3,5195,5234.666667,3582.666667,3185,2977,305,3467,6095,146921,9
1948,4,5176.666667,5216,3586,3195.666667,2983,300,3496,6128,147607,10
1948,4,5176.666667,5216,3586,3195.666667,2983,300,3496,6128,147607,11
1948,4,5176.666667,5216,3586,3195.666667,2983,300,3496,6128,147607,12
1949,1,5083.333333,5121,3500,3186.666667,2966,293,3494,6140,148254,1
1949,1,5083.333333,5121,3500,3186.666667,2966,293,3494,6140,148254,2
1949,1,5083.333333,5121,3500,3186.666667,2966,293,3494,6140,148254,3
1949,2,5045.666667,5082.333333,3503.333333,3222.666667,3019,317,3490,6146,148847,4
1949,2,5045.666667,5082.333333,3503.333333,3222.666667,3019,317,3490,6146,148847,5
1949,2,5045.666667,5082.333333,3503.333333,3222.666667,3019,317,3490,6146,148847,6
1949,3,5076,5111.666667,3511,3216.333333,3021,331,3444,6107,149485,7
1949,3,5076,5111.666667,3511,3216.333333,3021,331,3444,6107,149485,8
1949,3,5076,5111.666667,3511,3216.333333,3021,331,3444,6107,149485,9
1949,4,5010.666667,5043.666667,3515,3248.666667,3075,342,3485,6097,150167,10
1949,4,5010.666667,5043.666667,3515,3248.666667,3075,342,3485,6097,150167,11
1949,4,5010.666667,5043.666667,3515,3248.666667,3075,342,3485,6097,150167,12
1950,1,5186.333333,5221,3770.666667,3289,3122,354,3515,6148,150786,1
1950,1,5186.333333,5221,3770.666667,3289,3122,354,3515,6148,150786,2
1950,1,5186.333333,5221,3770.666667,3289,3122,354,3515,6148,150786,3
1950,2,5325.666667,5362,3746.333333,3331.333333,3144,356,3543,6281,151319,4
1950,2,5325.666667,5362,3746.333333,3331.333333,3144,356,3543,6281,151319,5
1950,2,5325.666667,5362,3746.333333,3331.333333,3144,356,3543,6281,151319,6
1950,3,5508,5549.666667,3777,3487.666667,3365,438,3589,6351,151973,7
1950,3,5508,5549.666667,3777,3487.666667,3365,438,3589,6351,151973,8
1950,3,5508,5549.666667,3777,3487.666667,3365,438,3589,6351,151973,9
1950,4,5588,5629.666667,3783,3367.333333,3173,382,3493,6363,152658,10
1950,4,5588,5629.666667,3783,3367.333333,3173,382,3493,6363,152658,11
1950,4,5588,5629.666667,3783,3367.333333,3173,382,3493,6363,152658,12
1951,1,5640.666667,5680.666667,3771,3434.333333,3230,393,3543,6510,153291,1
1951,1,5640.666667,5680.666667,3771,3434.333333,3230,393,3543,6510,153291,2
1951,1,5640.666667,5680.666667,3771,3434.333333,3230,393,3543,6510,153291,3
1951,2,5715.666667,5761.333333,3839.666667,3324,3053,335,3477,6529,153902,4
1951,2,5715.666667,5761.333333,3839.666667,3324,3053,335,3477,6529,153902,5
1951,2,5715.666667,5761.333333,3839.666667,3324,3053,335,3477,6529,153902,6
1951,3,5806.666667,5853.666667,3865.666667,3347.333333,3073,327,3534,6580,154610,7
1951,3,5806.666667,5853.666667,3865.666667,3347.333333,3073,327,3534,6580,154610,8
1951,3,5806.666667,5853.666667,3865.666667,3347.333333,3073,327,3534,6580,154610,9
1951,4,5791.666667,5841,3840.666667,3351,3083,325,3559,6565,155344,10
1951,4,5791.666667,5841,3840.666667,3351,3083,325,3559,6565,155344,11
1951,4,5791.666667,5841,3840.666667,3351,3083,325,3559,6565,155344,12
1952,1,5830,5876.666667,3823.333333,3345,3056,325,3515,6621,155976,1
1952,1,5830,5876.666667,3823.333333,3345,3056,325,3515,6621,155976,2
1952,1,5830,5876.666667,3823.333333,3345,3056,325,3515,6621,155976,3
1952,2,5819.666667,5866.333333,3856.666667,3397.333333,3112,330,3583,6697,156587,4
1952,2,5819.666667,5866.333333,3856.666667,3397.333333,3112,330,3583,6697,156587,5
1952,2,5819.666667,5866.333333,3856.666667,3397.333333,3112,330,3583,6697,156587,6
1952,3,5836.333333,5882.333333,3917.666667,3399,3095,309,3630,6756,157267,7
1952,3,5836.333333,5882.333333,3917.666667,3399,3095,309,3630,6756,157267,8
1952,3,5836.333333,5882.333333,3917.666667,3399,3095,309,3630,6756,157267,9
1952,4,6000.333333,6046,3983.333333,3502.666667,3237,361,3666,6820,157986,10
1952,4,6000.333333,6046,3983.333333,3502.666667,3237,361,3666,6820,157986,11
1952,4,6000.333333,6046,3983.333333,3502.666667,3237,361,3666,6820,157986,12
1953,1,6089.333333,6134.333333,4015.666667,3530.666667,3268,372,3675,6861,158574,1
1953,1,6089.333333,6134.333333,4015.666667,3530.666667,3268,372,3675,6861,158574,2
1953,1,6089.333333,6134.333333,4015.666667,3530.666667,3268,372,3675,6861,158574,3
1953,2,6113.666667,6160.666667,4053,3539,3262,368,3679,6917,159160,4
1953,2,6113.666667,6160.666667,4053,3539,3262,368,3679,6917,159160,5
1953,2,6113.666667,6160.666667,4053,3539,3262,368,3679,6917,159160,6
1953,3,6051.666667,6094.333333,4015,3514.333333,3220,364,3628,6927,159889,7
1953,3,6051.666667,6094.333333,4015,3514.333333,3220,364,3628,6927,159889,8
1953,3,6051.666667,6094.333333,4015,3514.333333,3220,364,3628,6927,159889,9
1953,4,5932.333333,5974.666667,3983,3474.666667,3185,352,3617,6843,160639,10
1953,4,5932.333333,5974.666667,3983,3474.666667,3185,352,3617,6843,160639,11
1953,4,5932.333333,5974.666667,3983,3474.666667,3185,352,3617,6843,160639,12
1954,1,5878.666667,5923.666667,3986,3472.333333,3170,340,3636,6877,161328,1
1954,1,5878.666667,5923.666667,3986,3472.333333,3170,340,3636,6877,161328,2
1954,1,5878.666667,5923.666667,3986,3472.333333,3170,340,3636,6877,161328,3
1954,2,5861.333333,5905.666667,3973.666667,3503.333333,3188,355,3612,6967,161983,4
1954,2,5861.333333,5905.666667,3973.666667,3503.333333,3188,355,3612,6967,161983,5
1954,2,5861.333333,5905.666667,3973.666667,3503.333333,3188,355,3612,6967,161983,6
1954,3,5900.333333,5945,3997.333333,3534.333333,3207,355,3640,7055,162731,7
1954,3,5900.333333,5945,3997.333333,3534.333333,3207,355,3640,7055,162731,8
1954,3,5900.333333,5945,3997.333333,3534.333333,3207,355,3640,7055,162731,9
1954,4,5986.666667,6035.666667,4054.333333,3591,3280,375,3684,7106,163524,10
1954,4,5986.666667,6035.666667,4054.333333,3591,3280,375,3684,7106,163524,11
1954,4,5986.666667,6035.666667,4054.333333,3591,3280,375,3684,7106,163524,12
1955,1,6132,6182.333333,4103,3656.333333,3367,407,3707,7159,164204,1
1955,1,6132,6182.333333,4103,3656.333333,3367,407,3707,7159,164204,2
1955,1,6132,6182.333333,4103,3656.333333,3367,407,3707,7159,164204,3
1955,2,6207,6256.333333,4177,3711.666667,3448,427,3760,7182,164864,4
1955,2,6207,6256.333333,4177,3711.666667,3448,427,3760,7182,164864,5
1955,2,6207,6256.333333,4177,3711.666667,3448,427,3760,7182,164864,6
1955,3,6262.333333,6312,4235,3740.333333,3480,439,3768,7223,165612,7
1955,3,6262.333333,6312,4235,3740.333333,3480,439,3768,7223,165612,8
1955,3,6262.333333,6312,4235,3740.333333,3480,439,3768,7223,165612,9
1955,4,6269.333333,6320,4263.666667,3769,3488,426,3826,7331,166419,10
1955,4,6269.333333,6320,4263.666667,3769,3488,426,3826,7331,166419,11
1955,4,6269.333333,6320,4263.666667,3769,3488,426,3826,7331,166419,12
1956,1,6219.333333,6274,4288.666667,3759.666667,3458,404,3853,7371,167109,1
1956,1,6219.333333,6274,4288.666667,3759.666667,3458,404,3853,7371,167109,2
1956,1,6219.333333,6274,4288.666667,3759.666667,3458,404,3853,7371,167109,3
1956,2,6245.333333,6299.333333,4312,3757,3439,403,3828,7412,167788,4
1956,2,6245.333333,6299.333333,4312,3757,3439,403,3828,7412,167788,5
1956,2,6245.333333,6299.333333,4312,3757,3439,403,3828,7412,167788,6
1956,3,6210.666667,6265.666667,4314,3748,3409,394,3813,7455,168573,7
1956,3,6210.666667,6265.666667,4314,3748,3409,394,3813,7455,168573,8
1956,3,6210.666667,6265.666667,4314,3748,3409,394,3813,7455,168573,9
1956,4,6281.666667,6331,4359,3780.666667,3440,405,3824,7515,169416,10
1956,4,6281.666667,6331,4359,3780.666667,3440,405,3824,7515,169416,11
1956,4,6281.666667,6331,4359,3780.666667,3440,405,3824,7515,169416,12
1957,1,6293.666667,6349.666667,4353.333333,3790,3457,411,3830,7511,170172,1
1957,1,6293.666667,6349.666667,4353.333333,3790,3457,411,3830,7511,170172,2
1957,1,6293.666667,6349.666667,4353.333333,3790,3457,411,3830,7511,170172,3
1957,2,6254.333333,6313.333333,4366,3781,3431,399,3829,7545,170869,4
1957,2,6254.333333,6313.333333,4366,3781,3431,399,3829,7545,170869,5
1957,2,6254.333333,6313.333333,4366,3781,3431,399,3829,7545,170869,6
1957,3,6287.333333,6344.333333,4368.666667,3794,3444,395,3865,7565,171638,7
1957,3,6287.333333,6344.333333,4368.666667,3794,3444,395,3865,7565,171638,8
1957,3,6287.333333,6344.333333,4368.666667,3794,3444,395,3865,7565,171638,9
1957,4,6194,6241.333333,4319.666667,3778.333333,3401,388,3822,7613,172417,10
1957,4,6194,6241.333333,4319.666667,3778.333333,3401,388,3822,7613,172417,11
1957,4,6194,6241.333333,4319.666667,3778.333333,3401,388,3822,7613,172417,12
1958,1,6010.666667,6058.333333,4265.666667,3712,3308,361,3774,7573,173064,1
1958,1,6010.666667,6058.333333,4265.666667,3712,3308,361,3774,7573,173064,2
1958,1,6010.666667,6058.333333,4265.666667,3712,3308,361,3774,7573,173064,3
1958,2,6027,6075.333333,4278.666667,3728.333333,3305,354,3793,7655,173729,4
1958,2,6027,6075.333333,4278.666667,3728.333333,3305,354,3793,7655,173729,5
1958,2,6027,6075.333333,4278.666667,3728.333333,3305,354,3793,7655,173729,6
1958,3,6139.666667,6186.666667,4354,3774,3353,360,3846,7727,174483,7
1958,3,6139.666667,6186.666667,4354,3774,3353,360,3846,7727,174483,8
1958,3,6139.666667,6186.666667,4354,3774,3353,360,3846,7727,174483,9
1958,4,6254.666667,6301,4400.333333,3807.666667,3402,372,3881,7744,175288,10
1958,4,6254.666667,6301,4400.333333,3807.666667,3402,372,3881,7744,175288,11
1958,4,6254.666667,6301,4400.333333,3807.666667,3402,372,3881,7744,175288,12
1959,1,6347,6393.333333,4407,3860.666667,3466,390,3914,7807,176045,1
1959,1,6347,6393.333333,4407,3860.666667,3466,390,3914,7807,176045,2
1959,1,6347,6393.333333,4407,3860.666667,3466,390,3914,7807,176045,3
1959,2,6465,6511.333333,4460.666667,3905.333333,3507,403,3932,7893,176727,4
1959,2,6465,6511.333333,4460.666667,3905.333333,3507,403,3932,7893,176727,5
1959,2,6465,6511.333333,4460.666667,3905.333333,3507,403,3932,7893,176727,6
1959,3,6442,6491,4435.666667,3929.333333,3520,409,3930,7966,177481,7
1959,3,6442,6491,4435.666667,3929.333333,3520,409,3930,7966,177481,8
1959,3,6442,6491,4435.666667,3929.333333,3520,409,3930,7966,177481,9
1959,4,6432,6483,4447.666667,3916.333333,3476,388,3937,8027,178268,10
1959,4,6432,6483,4447.666667,3916.333333,3476,388,3937,8027,178268,11
1959,4,6432,6483,4447.666667,3916.333333,3476,388,3937,8027,178268,12
1960,1,6538,6587.333333,4472.666667,3930.666667,3490,398,3923,8052,179319,1
1960,1,6538,6587.333333,4472.666667,3930.666667,3490,398,3923,8052,179319,2
1960,1,6538,6587.333333,4472.666667,3930.666667,3490,398,3923,8052,179319,3
1960,2,6464,6514,4474.666667,3956.333333,3518,405,3943,8092,180401,4
1960,2,6464,6514,4474.666667,3956.333333,3518,405,3943,8092,180401,5
1960,2,6464,6514,4474.666667,3956.333333,3518,405,3943,8092,180401,6
1960,3,6463.333333,6514.666667,4460.666667,3921,3478,399,3900,8042,181301,7
1960,3,6463.333333,6514.666667,4460.666667,3921,3478,399,3900,8042,181301,8
1960,3,6463.333333,6514.666667,4460.666667,3921,3478,399,3900,8042,181301,9
1960,4,6355,6408.666667,4441.333333,3910.666667,3443,388,3887,8088,182019,10
1960,4,6355,6408.666667,4441.333333,3910.666667,3443,388,3887,8088,182019,11
1960,4,6355,6408.666667,4441.333333,3910.666667,3443,388,3887,8088,182019,12
1961,1,6376.666667,6432.333333,4468.333333,3896,3399,365,3897,8140,182634,1
1961,1,6376.666667,6432.333333,4468.333333,3896,3399,365,3897,8140,182634,2
1961,1,6376.666667,6432.333333,4468.333333,3896,3399,365,3897,8140,182634,3
1961,2,6460,6513.333333,4518.666667,3938.666667,3438,372,3934,8227,183337,4
1961,2,6460,6513.333333,4518.666667,3938.666667,3438,372,3934,8227,183337,5
1961,2,6460,6513.333333,4518.666667,3938.666667,3438,372,3934,8227,183337,6
1961,3,6556.666667,6611,4559.666667,3941.333333,3445,379,3921,8218,184103,7
1961,3,6556.666667,6611,4559.666667,3941.333333,3445,379,3921,8218,184103,8
1961,3,6556.666667,6611,4559.666667,3941.333333,3445,379,3921,8218,184103,9
1961,4,6656.666667,6712,4628.666667,4003.666667,3507,396,3957,8328,184894,10
1961,4,6656.666667,6712,4628.666667,4003.666667,3507,396,3957,8328,184894,11
1961,4,6656.666667,6712,4628.666667,4003.666667,3507,396,3957,8328,184894,12
1962,1,6751.333333,6806.333333,4657.666667,4031.666667,3536,403,3976,8376,185553,1
1962,1,6751.333333,6806.333333,4657.666667,4031.666667,3536,403,3976,8376,185553,2
1962,1,6751.333333,6806.333333,4657.666667,4031.666667,3536,403,3976,8376,185553,3
1962,2,6788.666667,6848,4691.666667,4067,3558,412,3978,8472,186203,4
1962,2,6788.666667,6848,4691.666667,4067,3558,412,3978,8472,186203,5
1962,2,6788.666667,6848,4691.666667,4067,3558,412,3978,8472,186203,6
1962,3,6845.333333,6905,4698.666667,4084,3571,414,3993,8511,186926,7
1962,3,6845.333333,6905,4698.666667,4084,3571,414,3993,8511,186926,8
1962,3,6845.333333,6905,4698.666667,4084,3571,414,3993,8511,186926,9
1962,4,6840.333333,6907,4721.333333,4125,3613,430,3999,8583,187680,10
1962,4,6840.333333,6907,4721.333333,4125,3613,430,3999,8583,187680,11
1962,4,6840.333333,6907,4721.333333,4125,3613,430,3999,8583,187680,12
1963,1,6892.333333,6956.333333,4746.666667,4140.333333,3634,437,4008,8593,188299,1
1963,1,6892.333333,6956.333333,4746.666667,4140.333333,3634,437,4008,8593,188299,2
1963,1,6892.333333,6956.333333,4746.666667,4140.333333,3634,437,4008,8593,188299,3
1963,2,6947.333333,7009.333333,4775,4166,3653,445,4009,8657,188906,4
1963,2,6947.333333,7009.333333,4775,4166,3653,445,4009,8657,188906,5
1963,2,6947.333333,7009.333333,4775,4166,3653,445,4009,8657,188906,6
1963,3,7073,7136,4808.666667,4206.333333,3675,449,4030,8774,189631,7
1963,3,7073,7136,4808.666667,4206.333333,3675,449,4030,8774,189631,8
1963,3,7073,7136,4808.666667,4206.333333,3675,449,4030,8774,189631,9
1963,4,7092,7156.333333,4868.333333,4225,3673,454,4010,8860,190362,10
1963,4,7092,7156.333333,4868.333333,4225,3673,454,4010,8860,190362,11
1963,4,7092,7156.333333,4868.333333,4225,3673,454,4010,8860,190362,12
1964,1,7219,7288.333333,4948,4294.666667,3747,470,4066,8973,190954,1
1964,1,7219,7288.333333,4948,4294.666667,3747,470,4066,8973,190954,2
1964,1,7219,7288.333333,4948,4294.666667,3747,470,4066,8973,190954,3
1964,2,7274.666667,7341.333333,5065.333333,4356.666667,3814,481,4130,9070,191560,4
1964,2,7274.666667,7341.333333,5065.333333,4356.666667,3814,481,4130,9070,191560,5
1964,2,7274.666667,7341.333333,5065.333333,4356.666667,3814,481,4130,9070,191560,6
1964,3,7361.666667,7430,5113,4421,3888,495,4195,9157,192256,7
1964,3,7361.666667,7430,5113,4421,3888,495,4195,9157,192256,8
1964,3,7361.666667,7430,5113,4421,3888,495,4195,9157,192256,9
1964,4,7358.333333,7422.333333,5153,4418,3846,478,4189,9251,192938,10
1964,4,7358.333333,7422.333333,5153,4418,3846,478,4189,9251,192938,11
1964,4,7358.333333,7422.333333,5153,4418,3846,478,4189,9251,192938,12
1965,1,7515.666667,7587.333333,5199.333333,4504.333333,3961,521,4217,9332,193467,1
1965,1,7515.666667,7587.333333,5199.333333,4504.333333,3961,521,4217,9332,193467,2
1965,1,7515.666667,7587.333333,5199.333333,4504.333333,3961,521,4217,9332,193467,3
1965,2,7590,7663.333333,5243.666667,4541.666667,3979,521,4246,9447,193994,4
1965,2,7590,7663.333333,5243.666667,4541.666667,3979,521,4246,9447,193994,5
1965,2,7590,7663.333333,5243.666667,4541.666667,3979,521,4246,9447,193994,6
1965,3,7732.666667,7802,5369,4604,4046,537,4295,9544,194647,7
1965,3,7732.666667,7802,5369,4604,4046,537,4295,9544,194647,8
1965,3,7732.666667,7802,5369,4604,4046,537,4295,9544,194647,9
1965,4,7885.333333,7949.333333,5459.333333,4718.333333,4189,558,4440,9674,195279,10
1965,4,7885.333333,7949.333333,5459.333333,4718.333333,4189,558,4440,9674,195279,11
1965,4,7885.333333,7949.333333,5459.333333,4718.333333,4189,558,4440,9674,195279,12
1966,1,8057.333333,8123.333333,5499.666667,4776,4257,583,4461,9751,195763,1
1966,1,8057.333333,8123.333333,5499.666667,4776,4257,583,4461,9751,195763,2
1966,1,8057.333333,8123.333333,5499.666667,4776,4257,583,4461,9751,195763,3
1966,2,8063.666667,8129.333333,5500,4775.666667,4225,558,4492,9831,196277,4
1966,2,8063.666667,8129.333333,5500,4775.666667,4225,558,4492,9831,196277,5
1966,2,8063.666667,8129.333333,5500,4775.666667,4225,558,4492,9831,196277,6
1966,3,8107,8171.666667,5550,4815.666667,4272,575,4510,9881,196877,7
1966,3,8107,8171.666667,5550,4815.666667,4272,575,4510,9881,196877,8
1966,3,8107,8171.666667,5550,4815.666667,4272,575,4510,9881,196877,9
1966,4,8148.666667,8215.333333,5598,4820.666667,4250,573,4484,9959,197481,10
1966,4,8148.666667,8215.333333,5598,4820.666667,4250,573,4484,9959,197481,11
1966,4,8148.666667,8215.333333,5598,4820.666667,4250,573,4484,9959,197481,12
1967,1,8200.666667,8266.666667,5668.333333,4836.666667,4251,560,4523,10025,197967,1
1967,1,8200.666667,8266.666667,5668.333333,4836.666667,4251,560,4523,10025,197967,2
1967,1,8200.666667,8266.666667,5668.333333,4836.666667,4251,560,4523,10025,197967,3
1967,2,8185.333333,8250,5699.333333,4890.666667,4314,583,4546,10098,198455,4
1967,2,8185.333333,8250,5699.333333,4890.666667,4314,583,4546,10098,198455,5
1967,2,8185.333333,8250,5699.333333,4890.666667,4314,583,4546,10098,198455,6
1967,3,8239.666667,8309.666667,5737.333333,4902,4290,577,4529,10207,199012,7
1967,3,8239.666667,8309.666667,5737.333333,4902,4290,577,4529,10207,199012,8
1967,3,8239.666667,8309.666667,5737.333333,4902,4290,577,4529,10207,199012,9
1967,4,8278.666667,8346.666667,5763,4918.333333,4294,577,4536,10263,199572,10
1967,4,8278.666667,8346.666667,5763,4918.333333,4294,577,4536,10263,199572,11
1967,4,8278.666667,8346.666667,5763,4918.333333,4294,577,4536,10263,199572,12
1968,1,8429.333333,8499,5846.666667,5025.333333,4422,611,4616,10404,199995,1
1968,1,8429.333333,8499,5846.666667,5025.333333,4422,611,4616,10404,199995,2
1968,1,8429.333333,8499,5846.666667,5025.333333,4422,611,4616,10404,199995,3
1968,2,8550.666667,8621.666667,5929.333333,5090.333333,4478,623,4662,10541,200452,4
1968,2,8550.666667,8621.666667,5929.333333,5090.333333,4478,623,4662,10541,200452,5
1968,2,8550.666667,8621.666667,5929.333333,5090.333333,4478,623,4662,10541,200452,6
1968,3,8593.666667,8666,5932.333333,5171.666667,4575,649,4723,10647,200997,7
1968,3,8593.666667,8666,5932.333333,5171.666667,4575,649,4723,10647,200997,8
1968,3,8593.666667,8666,5932.333333,5171.666667,4575,649,4723,10647,200997,9
1968,4,8604.333333,8676,5962,5181,4555,643,4712,10735,201538,10
1968,4,8604.333333,8676,5962,5181,4555,643,4712,10735,201538,11
1968,4,8604.333333,8676,5962,5181,4555,643,4712,10735,201538,12
1969,1,8720.666667,8793,5964.666667,5227.666667,4607,654,4754,10806,201955,1
1969,1,8720.666667,8793,5964.666667,5227.666667,4607,654,4754,10806,201955,2
1969,1,8720.666667,8793,5964.666667,5227.666667,4607,654,4754,10806,201955,3
1969,2,8727,8797,6009.333333,5249.333333,4599,651,4754,10915,202419,4
1969,2,8727,8797,6009.333333,5249.333333,4599,651,4754,10915,202419,5
1969,2,8727,8797,6009.333333,5249.333333,4599,651,4754,10915,202419,6
1969,3,8760.333333,8827.333333,6114.666667,5260,4595,647,4758,10972,202986,7
1969,3,8760.333333,8827.333333,6114.666667,5260,4595,647,4758,10972,202986,8
1969,3,8760.333333,8827.333333,6114.666667,5260,4595,647,4758,10972,202986,9
1969,4,8692,8758.666667,6143.333333,5286.666667,4598,643,4776,11076,203584,10
1969,4,8692,8758.666667,6143.333333,5286.666667,4598,643,4776,11076,203584,11
1969,4,8692,8758.666667,6143.333333,5286.666667,4598,643,4776,11076,203584,12
1970,1,8657.666667,8725.666667,6192.333333,5306.333333,4594,632,4805,11168,204086,1
1970,1,8657.666667,8725.666667,6192.333333,5306.333333,4594,632,4805,11168,204086,2
1970,1,8657.666667,8725.666667,6192.333333,5306.333333,4594,632,4805,11168,204086,3
1970,2,8643,8712.666667,6249.333333,5314,4593,637,4787,11202,204721,4
1970,2,8643,8712.666667,6249.333333,5314,4593,637,4787,11202,204721,5
1970,2,8643,8712.666667,6249.333333,5314,4593,637,4787,11202,204721,6
1970,3,8693,8762,6327.666667,5342.333333,4605,637,4805,11290,205419,7
1970,3,8693,8762,6327.666667,5342.333333,4605,637,4805,11290,205419,8
1970,3,8693,8762,6327.666667,5342.333333,4605,637,4805,11290,205419,9
1970,4,8570,8634,6290.666667,5309.333333,4540,593,4844,11309,206130,10
1970,4,8570,8634,6290.666667,5309.333333,4540,593,4844,11309,206130,11
1970,4,8570,8634,6290.666667,5309.333333,4540,593,4844,11309,206130,12
1971,1,8776,8849.333333,6396.666667,5394.666667,4671,654,4849,11352,206763,1
1971,1,8776,8849.333333,6396.666667,5394.666667,4671,654,4849,11352,206763,2
1971,1,8776,8849.333333,6396.666667,5394.666667,4671,654,4849,11352,206763,3
1971,2,8798,8874.666667,6471,5428.666667,4696,667,4846,11434,207362,4
1971,2,8798,8874.666667,6471,5428.666667,4696,667,4846,11434,207362,5
1971,2,8798,8874.666667,6471,5428.666667,4696,667,4846,11434,207362,6
1971,3,8843,8913.333333,6485,5455,4712,683,4822,11507,208000,7
1971,3,8843,8913.333333,6485,5455,4712,683,4822,11507,208000,8
1971,3,8843,8913.333333,6485,5455,4712,683,4822,11507,208000,9
1971,4,8836.666667,8910,6540.333333,5528.333333,4780,710,4840,11651,208642,10
1971,4,8836.666667,8910,6540.333333,5528.333333,4780,710,4840,11651,208642,11
1971,4,8836.666667,8910,6540.333333,5528.333333,4780,710,4840,11651,208642,12
1972,1,8977.333333,9053.333333,6554.666667,5588,4813,724,4844,11818,209142,1
1972,1,8977.333333,9053.333333,6554.666667,5588,4813,724,4844,11818,209142,2
1972,1,8977.333333,9053.333333,6554.666667,5588,4813,724,4844,11818,209142,3
1972,2,9159.333333,9234.666667,6607,5681,4928,741,4963,11933,209637,4
1972,2,9159.333333,9234.666667,6607,5681,4928,741,4963,11933,209637,5
1972,2,9159.333333,9234.666667,6607,5681,4928,741,4963,11933,209637,6
1972,3,9222,9302.333333,6718,5753.666667,5001,758,5018,12063,210181,7
1972,3,9222,9302.333333,6718,5753.666667,5001,758,5018,12063,210181,8
1972,3,9222,9302.333333,6718,5753.666667,5001,758,5018,12063,210181,9
1972,4,9351.666667,9431.666667,6969,5873,5134,796,5100,12246,210737,10
1972,4,9351.666667,9431.666667,6969,5873,5134,796,5100,12246,210737,11
1972,4,9351.666667,9431.666667,6969,5873,5134,796,5100,12246,210737,12
1973,1,9562.333333,9652.666667,7006.666667,5967.333333,5246,845,5119,12376,211192,1
1973,1,9562.333333,9652.666667,7006.666667,5967.333333,5246,845,5119,12376,211192,2
1973,1,9562.333333,9652.666667,7006.666667,5967.333333,5246,845,5119,12376,211192,3
1973,2,9645,9740.333333,7050,5951.333333,5183,833,5065,12454,211663,4
1973,2,9645,9740.333333,7050,5951.333333,5183,833,5065,12454,211663,5
